metagenome	source	function	abundance	avg eValue	avg % ident	avg align len	# hits	
4572530.3	GenBank	prospero-related homeodomain protein 1	3	-7.667	93.923	28.333	1	
4572530.3	GenBank	prostaglandin E receptor 1 subtype EP1a precursor-like protein	1	-20	80.33	61	1	
4572530.3	GenBank	prostaglandin E receptor 1 subtype EP1b precursor-like protein	2	-19	74.83	60	1	
4572530.3	GenBank	prostaglandin E receptor 4 subtype EP4	1	-12	73.91	46	1	
4572530.3	GenBank	prostaglandin F2-alpha receptor	1	-30	85.14	74	1	
4572530.3	GenBank	prostaglandin synthase E2	1	-6	70.59	34	1	
4572530.3	GenBank	prostate stem cell antigen precursor-like	1	-5	79.31	29	1	
4572530.3	GenBank	protease	5	-26.2	66.558	83.4	1	
4572530.3	GenBank	protease (prosome, macropain) 26S subunit, ATPase 5, isoform CRA_a	1	-22	98.15	54	1	
4572530.3	GenBank	protease DO	1	-38	89.66	87	1	
4572530.3	GenBank	protease, serine, 12 (neurotrypsin, motopsin)	1	-14	72.55	51	1	
4572530.3	GenBank	protease, serine, 12 neurotrypsin (motopsin)	1	-8	70.59	34	1	
4572530.3	GenBank	protease, serine, 15	3	-9.667	85.843	37	1	
4572530.3	GenBank	protease, serine, 15, isoform CRA_a	3	-9.667	85.843	37	1	
4572530.3	GenBank	protease-activated receptor 1	5	-23.6	69.556	72.8	1	
4572530.3	GenBank	proteasome (prosome, macropain) 26S subunit, ATPase, 4	4	-11.75	100	34.25	1	
4572530.3	GenBank	proteasome (prosome, macropain) 26S subunit, ATPase, 4, isoform CRA_b	4	-11.75	100	34.25	1	
4572530.3	GenBank	proteasome (prosome, macropain) 26S subunit, ATPase, 5	1	-22	98.15	54	1	
4572530.3	GenBank	proteasome (prosome, macropain) 26S subunit, ATPase, 5, isoform CRA_a	1	-17	100	43	1	
4572530.3	GenBank	proteasome (prosome, macropain) 26S subunit, ATPase, 5, isoform CRA_c	1	-22	98.15	54	1	
4572530.3	GenBank	proteasome (prosome, macropain) 26S subunit, non-ATPase, 11, isoform CRA_a	2	-18	97.87	47	1	
4572530.3	GenBank	proteasome (prosome, macropain) 26S subunit, non-ATPase, 2	1	-12	70.59	51	1	
4572530.3	GenBank	proteasome (prosome, macropain) 26S subunit, non-ATPase, 3, isoform CRA_b	2	-12	97.14	35	1	
4572530.3	GenBank	proteasome (prosome, macropain) 26S subunit, non-ATPase, 7	1	-28	95.31	64	1	
4572530.3	GenBank	proteasome (prosome, macropain) 26S subunit, non-ATPase, 7 (predicted)	1	-7	96.3	27	1	
4572530.3	GenBank	proteasome (prosome, macropain) subunit, alpha type 5, isoform CRA_a	1	-13	100	36	1	
4572530.3	GenBank	proteasome (prosome, macropain) subunit, alpha type, 5, isoform CRA_a	1	-13	100	36	1	
4572530.3	GenBank	proteasome (prosome, macropain) subunit, beta type, 5, isoform CRA_b	1	-27	95	60	1	
4572530.3	GenBank	proteasome 26S non-ATPase subunit 1	2	-11	97.22	36	1	
4572530.3	GenBank	proteasome 26S subunit 4	4	-11.75	100	34.25	1	
4572530.3	GenBank	proteasome alpha 5 subunit	1	-13	100	36	1	
4572530.3	GenBank	proteasome beta 8 subunit proprotein	1	-5	100	25	1	
4572530.3	GenBank	proteasome beta 9 like subunit	1	-14	94.74	38	1	
4572530.3	GenBank	proteasome beta-subunit C5	1	-5	100	25	1	
4572530.3	GenBank	proteasome subunit SUG1	1	-22	98.15	54	1	
4572530.3	GenBank	proteasome subunit alpha type	1	-17	88.1	42	1	
4572530.3	GenBank	proteasome subunit alpha type-1	2	-7.5	96.155	30	1	
4572530.3	GenBank	proteasome subunit beta 11	1	-8	90.62	32	1	
4572530.3	GenBank	proteasome subunit beta type 10	2	-17	100	40	1	
4572530.3	GenBank	proteasome subunit beta type-4	1	-22	97.92	48	1	
4572530.3	GenBank	proteasome subunit beta type-5	1	-11	69.57	46	1	
4572530.3	GenBank	proteasome subunit beta type-7	1	-18	100	41	1	
4572530.3	GenBank	protein A	1	-20	97.92	48	1	
4572530.3	GenBank	protein A*	47	-39.021	95.284	81.83	2	
4572530.3	GenBank	protein B	191	-47.901	99.868	91.513	2	
4572530.3	GenBank	protein C	160	-31.844	99.874	66.381	1	
4572530.3	GenBank	protein C kinase 53E, isoform B	1	-6	62.16	37	1	
4572530.3	GenBank	protein D	339	-54.805	99.664	106.888	1	
4572530.3	GenBank	protein E	1	-5	100	24	1	
4572530.3	GenBank	protein F	5	-24.4	100	54.4	2	
4572530.3	GenBank	protein G	173	-61.133	99.719	115.509	3	
4572530.3	GenBank	protein J	8	-12.875	98.61	35	1	
4572530.3	GenBank	protein K	4	-16	100	43	1	
4572530.3	GenBank	protein MRVI1 isoform a	2	-12	83.72	43	1	
4572530.3	GenBank	protein O-fucosyltransferase 2	1	-20	97.87	47	1	
4572530.3	GenBank	protein SlyX	1	-27	87.88	66	1	
4572530.3	GenBank	protein UshA	2	-32	90.14	71	1	
4572530.3	GenBank	protein YcgL	1	-16	93.02	43	1	
4572530.3	GenBank	protein YgfY	1	-26	91.53	59	1	
4572530.3	GenBank	protein arginine methyltransferase 1	1	-15	97.5	40	1	
4572530.3	GenBank	protein arginine methyltransferase 7, isoform CRA_a	1	-15	85.11	47	1	
4572530.3	GenBank	protein disulfide isomerase associated 4	2	-56	96.26	107	1	
4572530.3	GenBank	protein disulfide isomerase family A, member 3	2	-6	100	24	1	
4572530.3	GenBank	protein disulfide isomerase family A, member 3, isoform CRA_c	2	-6	100	24	1	
4572530.3	GenBank	protein disulfide-isomerase precursor	1	-20	80.7	57	1	
4572530.3	GenBank	protein export protein SecD	1	-50	100	99	1	
4572530.3	GenBank	protein geranylgeranyltransferase type I, beta subunit	1	-9	74.36	39	1	
4572530.3	GenBank	protein gp28	1	-9	75	36	1	
4572530.3	GenBank	protein inhibitor of activated STAT1	1	-14	80	45	1	
4572530.3	GenBank	protein inhibitor of neuronal nitric oxide synthase	2	-8	100	27.5	2	
4572530.3	GenBank	protein inhibitor of nitric oxide synthase	1	-8	100	26	1	
4572530.3	GenBank	protein interacting with APP tail 1	1	-8	100	28	1	
4572530.3	GenBank	protein involved in external DNA uptake	1	-25	94.64	56	1	
4572530.3	GenBank	protein kinase	2	-11	80.49	41	1	
4572530.3	GenBank	protein kinase AKT-2	2	-26	100	54	1	
4572530.3	GenBank	protein kinase ATR	3	-8.667	89.263	33.333	1	
4572530.3	GenBank	protein kinase Bsk146	2	-17	94.11	42	1	
4572530.3	GenBank	protein kinase C alpha	2	-11	96.925	32.5	1	
4572530.3	GenBank	protein kinase C and casein kinase substrate in neurons protein 1	2	-12	70.83	48	1	
4572530.3	GenBank	protein kinase C beta 1	3	-14.333	70.827	52.667	2	
4572530.3	GenBank	protein kinase C beta-II type	1	-5	100	21	1	
4572530.3	GenBank	protein kinase C epsilon	3	-19	100	42.667	1	
4572530.3	GenBank	protein kinase C epsilon type	2	-17	97.67	43	1	
4572530.3	GenBank	protein kinase C gamma	1	-10	72.73	44	1	
4572530.3	GenBank	protein kinase C, beta	1	-5	100	21	1	
4572530.3	GenBank	protein kinase C, beta 1 protein	1	-5	100	21	1	
4572530.3	GenBank	protein kinase C, beta 1, isoform CRA_b	1	-5	100	21	1	
4572530.3	GenBank	protein kinase C, epsilon	3	-19	100	42.667	1	
4572530.3	GenBank	protein kinase C, gamma	1	-10	72.73	44	1	
4572530.3	GenBank	protein kinase C, iota	1	-19	100	43	1	
4572530.3	GenBank	protein kinase C, mu	1	-7	86.21	29	1	
4572530.3	GenBank	protein kinase HIPK2	1	-12	85.37	41	1	
4572530.3	GenBank	protein kinase N1 isoform 2	1	-5	75	28	1	
4572530.3	GenBank	protein kinase Npk	1	-12	85	40	1	
4572530.3	GenBank	protein kinase PKK	5	-23.8	85.644	61	1	
4572530.3	GenBank	protein kinase lysine deficient 1	2	-5.5	97.915	23	1	
4572530.3	GenBank	protein kinase, AMP-activated, alpha 1 catalytic subunit	1	-5	100	24	1	
4572530.3	GenBank	protein kinase, AMP-activated, alpha 1 catalytic subunit, isoform CRA_a	1	-8	96.43	28	1	
4572530.3	GenBank	protein kinase, DNA-activated, catalytic polypeptide	3	-13	74.023	49.667	1	
4572530.3	GenBank	protein kinase, DNA-activated, catalytic polypeptide, isoform CRA_b	3	-13	74.023	49.667	1	
4572530.3	GenBank	protein kinase, X-linked protein	1	-19	77.97	59	1	
4572530.3	GenBank	protein kinase, X-linked, isoform CRA_b	1	-19	77.97	59	1	
4572530.3	GenBank	protein kinase, cAMP-dependent, catalytic, alpha, isoform CRA_b	1	-18	97.62	42	1	
4572530.3	GenBank	protein kinase, cGMP-dependent, type I protein	2	-22	94.12	51	1	
4572530.3	GenBank	protein of unknown function	1	-22	77.97	59	1	
4572530.3	GenBank	protein of unknown function DUF1667	1	-26	65	80	1	
4572530.3	GenBank	protein of unknown function DUF227	2	-27	73.33	75	1	
4572530.3	GenBank	protein of unknown function DUF502	1	-34	69.7	99	1	
4572530.3	GenBank	protein of unknown function DUF6 transmembrane	1	-36	84.09	88	1	
4572530.3	GenBank	protein of unknown function DUF819	2	-15	75	44	1	
4572530.3	GenBank	protein p78	1	-27	92.06	63	1	
4572530.3	GenBank	protein phosphatase 1	1	-15	78	50	1	
4572530.3	GenBank	protein phosphatase 1 catalytic subunit beta isoform	1	-11	91.43	35	1	
4572530.3	GenBank	protein phosphatase 1, regulatory (inhibitor) subunit 13B (predicted)	1	-14	97.44	39	1	
4572530.3	GenBank	protein phosphatase 1, regulatory (inhibitor) subunit 16A	3	-8.333	77.087	37.667	2	
4572530.3	GenBank	protein phosphatase 1, regulatory (inhibitor) subunit 1b-like	2	-7	95.83	24	1	
4572530.3	GenBank	protein phosphatase 1, regulatory subunit 10	2	-5	95.83	24	1	
4572530.3	GenBank	protein phosphatase 1, regulatory subunit 7	1	-12	97.3	37	1	
4572530.3	GenBank	protein phosphatase 1, regulatory subunit 9B, spinophilin, isoform CRA_a	2	-12.5	95	37.5	1	
4572530.3	GenBank	protein phosphatase 1A	2	-5	82.14	28	1	
4572530.3	GenBank	protein phosphatase 1G (formerly 2C), magnesium-dependent, gamma isoform	2	-7	100	26	1	
4572530.3	GenBank	protein phosphatase 1H (PP2C domain containing), isoform CRA_a	1	-18	78.43	51	1	
4572530.3	GenBank	protein phosphatase 1K (PP2C domain containing)	1	-14	78	50	1	
4572530.3	GenBank	protein phosphatase 2 (formerly 2A), regulatory subunit B (PR 52), beta isoform, isoform CRA_c	1	-21	97.92	48	1	
4572530.3	GenBank	protein phosphatase 2 regulatory subunit B gamma isoform	4	-14.25	96.43	40.75	1	
4572530.3	GenBank	protein phosphatase 2, regulatory subunit B, delta isoform, isoform CRA_b	1	-5	100	22	1	
4572530.3	GenBank	protein phosphatase 2, regulatory subunit B, gamma isoform	1	-13	100	37	1	
4572530.3	GenBank	protein phosphatase 2A regulatory subunit B beta2	1	-21	97.92	48	1	
4572530.3	GenBank	protein phosphatase 2B, putative	2	-7	96.3	27	1	
4572530.3	GenBank	protein phosphatase 3 catalytic subunit gamma transcript variant 2	1	-20	100	43	1	
4572530.3	GenBank	protein phosphatase 3, catalytic subunit, gamma isoform, isoform CRA_d	1	-10	91.43	35	1	
4572530.3	GenBank	protein phosphatase methylesterase 1, isoform CRA_e	1	-6	82.14	28	1	
4572530.3	GenBank	protein phosphatase with EF-hands-2	1	-7	75.76	33	1	
4572530.3	GenBank	protein phosphatase, EF hand calcium-binding domain 2, isoform CRA_a	1	-7	75.76	33	1	
4572530.3	GenBank	protein phosphatase, putative	2	-7	70.97	31	1	
4572530.3	GenBank	protein serine/threonine kinase	1	-11	72.34	47	1	
4572530.3	GenBank	protein translocase subunit secA	1	-36	84.71	85	1	
4572530.3	GenBank	protein translocase subunit secY	1	-41	80.81	99	1	
4572530.3	GenBank	protein tyrosine kinase	5	-8.2	93.604	29.4	2	
4572530.3	GenBank	protein tyrosine phosphatase	1	-13	96.88	32	1	
4572530.3	GenBank	protein tyrosine phosphatase alpha	2	-13.5	95.65	39.5	2	
4572530.3	GenBank	protein tyrosine phosphatase gamma	1	-7	76.67	30	1	
4572530.3	GenBank	protein tyrosine phosphatase receptor type G	1	-6	70.27	37	1	
4572530.3	GenBank	protein tyrosine phosphatase, non-receptor type 11 (Noonan syndrome 1), isoform CRA_b	2	-20.5	92.855	50	1	
4572530.3	GenBank	protein tyrosine phosphatase, non-receptor type 14	1	-35	92.96	71	1	
4572530.3	GenBank	protein tyrosine phosphatase, non-receptor type 4 (megakaryocyte), isoform CRA_a	1	-25	98.04	51	1	
4572530.3	GenBank	protein tyrosine phosphatase, non-receptor type 9	1	-16	76.92	52	1	
4572530.3	GenBank	protein tyrosine phosphatase, receptor type, B, isoform CRA_a	1	-14	82.93	41	1	
4572530.3	GenBank	protein tyrosine phosphatase, receptor type, D, isoform CRA_a	1	-15	95.12	41	1	
4572530.3	GenBank	protein tyrosine phosphatase, receptor type, D, isoform CRA_b	1	-10	77.5	40	1	
4572530.3	GenBank	protein tyrosine phosphatase, receptor type, K, isoform CRA_a	1	-7	95.65	23	1	
4572530.3	GenBank	protein tyrosine phosphatase, receptor type, K, isoform CRA_e	1	-10	78.95	38	1	
4572530.3	GenBank	protein tyrosine phosphatase, receptor type, R, isoform CRA_b	1	-16	88.37	43	1	
4572530.3	GenBank	protein tyrosine phosphatase, receptor type, S, isoform CRA_c	1	-9	100	28	1	
4572530.3	GenBank	protein tyrosine phosphatase, receptor type, U, isoform CRA_a	1	-10	96.55	29	1	
4572530.3	GenBank	protein tyrosine phosphatase, receptor-type, F interacting protein, binding protein 2, isoform CRA_f	2	-15	100	37	1	
4572530.3	GenBank	protein tyrosine phosphatases epsilon variant 1	5	-13.6	92.54	37.4	1	
4572530.3	GenBank	protein unc-13 homolog A-like	4	-14.25	87.682	41.5	1	
4572530.3	GenBank	protein yippee-like 5	4	-28	100	60.5	1	
4572530.3	GenBank	protein-(glutamine-N5) methyltransferase, ribosomal protein L3-specific	1	-46	94.79	96	1	
4572530.3	GenBank	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1, isoform CRA_a	2	-6.5	71.825	35.5	1	
4572530.3	GenBank	protein-L-isoaspartate O-methyltransferase	2	-29	87.5	72	1	
4572530.3	GenBank	protein-N(pi)-phosphohistidine--sugar phosphotransferase	2	-8	75.68	37	1	
4572530.3	GenBank	protein-export membrane protein SecD	2	-18	100	46	1	
4572530.3	GenBank	protein-export membrane protein SecF	1	-37	92.05	88	1	
4572530.3	GenBank	protein-tyrosine kinase	2	-13.5	85.185	40.5	2	
4572530.3	GenBank	protein-tyrosine phophatase	1	-25	98.04	51	1	
4572530.3	GenBank	protein-tyrosine phosphatase	3	-17	89.68	45.333	2	
4572530.3	GenBank	protein-tyrosine phosphatase CRYPalpha1 isoform	1	-5	95.65	23	1	
4572530.3	GenBank	proteinase-activated receptor-2a	1	-10	82.5	40	1	
4572530.3	GenBank	prothrombin precursor	1	-7	68.42	38	1	
4572530.3	GenBank	proto-oncogene tyrosine-protein kinase	3	-33.333	96.163	67.333	1	
4572530.3	GenBank	protocadherin	22	-22.773	84.101	61.636	2	
4572530.3	GenBank	protocadherin 1 (cadherin-like 1), isoform CRA_a	2	-7.5	81.87	31.5	1	
4572530.3	GenBank	protocadherin 1 (cadherin-like 1), isoform CRA_b	1	-10	67.5	40	1	
4572530.3	GenBank	protocadherin 15a	7	-13.143	81.487	44.571	1	
4572530.3	GenBank	protocadherin 15b	7	-12.571	77.519	44.286	1	
4572530.3	GenBank	protocadherin 18	7	-19	77.086	58.714	1	
4572530.3	GenBank	protocadherin 18, isoform CRA_a	6	-16.833	71.9	53	2	
4572530.3	GenBank	protocadherin 1A1	4	-29	91.455	67.25	1	
4572530.3	GenBank	protocadherin 1A2	4	-34.25	96.003	74	1	
4572530.3	GenBank	protocadherin 1A3	6	-26.5	93.822	63.167	1	
4572530.3	GenBank	protocadherin 20 (predicted)	3	-15	78.283	48	1	
4572530.3	GenBank	protocadherin 2A1	2	-46	96.84	95	1	
4572530.3	GenBank	protocadherin 2A10	1	-50	84.48	116	1	
4572530.3	GenBank	protocadherin 2A11	13	-37.462	89.378	87.154	1	
4572530.3	GenBank	protocadherin 2A12	4	-28	83.41	73	1	
4572530.3	GenBank	protocadherin 2A13	3	-25.333	79.723	69.667	1	
4572530.3	GenBank	protocadherin 2A14	4	-23.25	76.555	67.25	1	
4572530.3	GenBank	protocadherin 2A15	4	-21.75	80.918	63.75	1	
4572530.3	GenBank	protocadherin 2A17	3	-23	73.293	70.333	1	
4572530.3	GenBank	protocadherin 2A18	1	-15	83.33	48	1	
4572530.3	GenBank	protocadherin 2A19	4	-20	89.415	54	1	
4572530.3	GenBank	protocadherin 2A21	4	-35	81.775	90	1	
4572530.3	GenBank	protocadherin 2A22	4	-28	73.2	80	1	
4572530.3	GenBank	protocadherin 2A23	14	-37.714	86.006	89.929	1	
4572530.3	GenBank	protocadherin 2A24	8	-24.75	80.863	68	1	
4572530.3	GenBank	protocadherin 2A25	4	-19.5	73.857	63.25	1	
4572530.3	GenBank	protocadherin 2A26	22	-40.818	91.07	91.182	1	
4572530.3	GenBank	protocadherin 2A27	3	-38.333	84.113	91.333	1	
4572530.3	GenBank	protocadherin 2A28	2	-43	82.805	103.5	1	
4572530.3	GenBank	protocadherin 2A29	9	-29.889	85.527	76.667	1	
4572530.3	GenBank	protocadherin 2A3	13	-29.538	88.998	71	1	
4572530.3	GenBank	protocadherin 2A30	4	-15	66.6	56.5	1	
4572530.3	GenBank	protocadherin 2A31	9	-31	78.801	81.889	1	
4572530.3	GenBank	protocadherin 2A32	8	-21.875	77.402	65.75	1	
4572530.3	GenBank	protocadherin 2A33	14	-29.286	75.925	81.429	1	
4572530.3	GenBank	protocadherin 2A34	1	-42	84.16	101	1	
4572530.3	GenBank	protocadherin 2A35	4	-24.5	80.27	69.5	1	
4572530.3	GenBank	protocadherin 2A36	2	-27.5	87.775	68.5	1	
4572530.3	GenBank	protocadherin 2A37	9	-34.222	90.294	76.333	1	
4572530.3	GenBank	protocadherin 2A4	35	-25.571	91.932	62.8	1	
4572530.3	GenBank	protocadherin 2A5	2	-35	89.605	80.5	1	
4572530.3	GenBank	protocadherin 2A7	15	-42.2	95.429	89.067	1	
4572530.3	GenBank	protocadherin 2A8	1	-36	77.78	90	1	
4572530.3	GenBank	protocadherin 2A9	11	-42.273	91.829	92.182	1	
4572530.3	GenBank	protocadherin 2G1	1	-45	87.25	102	1	
4572530.3	GenBank	protocadherin 2G10	1	-44	89.8	98	1	
4572530.3	GenBank	protocadherin 2G12	5	-30.2	77.824	78.8	1	
4572530.3	GenBank	protocadherin 2G13	2	-31	76.25	80	1	
4572530.3	GenBank	protocadherin 2G15	32	-49.75	93.645	104.438	1	
4572530.3	GenBank	protocadherin 2G16	1	-38	77.55	98	1	
4572530.3	GenBank	protocadherin 2G17	23	-24.652	89.387	61.304	1	
4572530.3	GenBank	protocadherin 2G18	3	-37.667	89.2	86.667	1	
4572530.3	GenBank	protocadherin 2G19	8	-22.5	82.93	61.625	1	
4572530.3	GenBank	protocadherin 2G2	1	-11	72.34	47	1	
4572530.3	GenBank	protocadherin 2G20	6	-42.333	83.145	100	1	
4572530.3	GenBank	protocadherin 2G21	16	-32.5	83.95	80.125	1	
4572530.3	GenBank	protocadherin 2G22	7	-31	87.737	74.143	1	
4572530.3	GenBank	protocadherin 2G23	6	-35	76.73	90.833	1	
4572530.3	GenBank	protocadherin 2G24	28	-50.75	95.694	102.143	1	
4572530.3	GenBank	protocadherin 2G25	3	-43.667	88.62	97.333	1	
4572530.3	GenBank	protocadherin 2G26	29	-18.207	92.47	49.448	1	
4572530.3	GenBank	protocadherin 2G27	3	-18.667	68.1	63.667	1	
4572530.3	GenBank	protocadherin 2G28	8	-28	73.283	81.5	1	
4572530.3	GenBank	protocadherin 2G29	2	-30	78.53	81.5	1	
4572530.3	GenBank	protocadherin 2G3	2	-37	91.57	83	1	
4572530.3	GenBank	protocadherin 2G30	27	-45.815	93.36	98.074	1	
4572530.3	GenBank	protocadherin 2G31	4	-14.25	65.81	58.25	1	
4572530.3	GenBank	protocadherin 2G32	2	-23	76	71.5	1	
4572530.3	GenBank	protocadherin 2G33	7	-32.714	89.477	77.857	1	
4572530.3	GenBank	protocadherin 2G34	3	-28.667	89.957	69	1	
4572530.3	GenBank	protocadherin 2G35	9	-46.778	96.321	98.556	1	
4572530.3	GenBank	protocadherin 2G36	6	-15.667	71.413	54.667	1	
4572530.3	GenBank	protocadherin 2G37	1	-52	92.04	113	1	
4572530.3	GenBank	protocadherin 2G4	1	-36	67.89	109	1	
4572530.3	GenBank	protocadherin 2G5	6	-48.833	88.35	106.167	1	
4572530.3	GenBank	protocadherin 2G6	6	-25.667	83.217	67.667	1	
4572530.3	GenBank	protocadherin 2G7	1	-53	84.3	121	1	
4572530.3	GenBank	protocadherin 2G8	6	-26.667	82.173	70.5	1	
4572530.3	GenBank	protocadherin 7c	1	-39	91.86	86	1	
4572530.3	GenBank	protocadherin 9-like isoform 1	1	-36	85.23	88	1	
4572530.3	GenBank	protocadherin Fat 3-like	4	-19	63.69	70	1	
4572530.3	GenBank	protocadherin Flamingo 2	3	-16.667	82.27	47	1	
4572530.3	GenBank	protocadherin cluster 1 gamma 1	2	-18	91.355	46.5	1	
4572530.3	GenBank	protocadherin cluster 1 gamma 28	1	-6	80	30	1	
4572530.3	GenBank	protocadherin cluster 1 gamma 5	2	-35	65.09	106	1	
4572530.3	GenBank	protocadherin cluster 2 gamma 12	3	-21.667	76.777	65.333	1	
4572530.3	GenBank	protocadherin cluster 2 gamma 16	2	-15	71.7	53	1	
4572530.3	GenBank	protocadherin cluster 2 gamma 17	1	-31	78.31	83	1	
4572530.3	GenBank	protocadherin cluster 2 gamma 3	1	-9	69.05	42	1	
4572530.3	GenBank	protocadherin cluster 2 gamma 9	2	-14	70.37	54	1	
4572530.3	GenBank	protocadherin epsilon1	2	-16.5	64.8	62.5	1	
4572530.3	GenBank	protocadherin gamma subfamily A, 4-like	1	-8	60	45	1	
4572530.3	GenBank	protocadherin-15-CD1 isoform 2	1	-6	83.33	30	1	
4572530.3	GenBank	protocadherin-15-CD3 isoform 8	1	-5	66.67	33	1	
4572530.3	GenBank	protocadherin-17	9	-28.222	87.561	67.444	1	
4572530.3	GenBank	protocadherin-like protein	2	-19	97.87	47	1	
4572530.3	GenBank	protogenin a precursor	1	-17	77.55	49	1	
4572530.3	GenBank	protogenin homolog (Gallus gallus)	2	-12	61.54	52	1	
4572530.3	GenBank	protogenin precursor	2	-12	61.54	52	1	
4572530.3	GenBank	proton-coupled multidrug efflux transporter, permease component, VmeB	1	-33	85.71	84	1	
